outer_fold,component,direction,loading_rank,gene_index,gene_id,gene_symbol,loading
3,14,positive,16,21010,ENSG00000256268,RP11-221N13.3,0.02832452421826369
3,14,positive,17,22493,ENSG00000155465,SLC7A7,0.028290085310633265
3,14,positive,18,29026,ENSG00000204103,MAFB,0.02797707988565438
3,14,positive,19,7694,ENSG00000163739,CXCL1,0.027709830367513
3,14,positive,20,27054,ENSG00000126561,STAT5A,0.02768081604227521
3,14,positive,21,1600,ENSG00000118655,DCLRE1B,0.027659639744176668
3,14,positive,22,30281,ENSG00000166289,PLEKHF1,0.027619402384444564
3,14,positive,23,18523,ENSG00000173432,SAA1,0.02749257885195055
3,14,positive,24,31919,ENSG00000128284,APOL3,0.0274263280628308
3,14,positive,25,7699,ENSG00000081041,CXCL2,0.02722393832737219
3,14,positive,26,13715,ENSG00000169562,GJB1,0.027128099080139932
3,14,positive,27,17072,ENSG00000180592,SKIDA1,0.027116101037687596
3,14,positive,28,9259,ENSG00000174136,RGMB,0.027020177968266966
3,14,positive,29,17764,ENSG00000155265,GOLGA7B,0.02685970628039873
3,14,positive,30,6267,ENSG00000114529,C3orf52,0.026441848812721158
3,14,positive,31,27571,ENSG00000154265,ABCA5,0.026351337462779727
3,14,positive,32,31949,ENSG00000128340,RAC2,0.026322164176559127
3,14,positive,33,2173,ENSG00000224259,LINC01133,0.025000748891924742
3,14,positive,34,20470,ENSG00000087494,PTHLH,0.02499294284179545
3,14,positive,35,31000,ENSG00000104951,IL4I1,0.0249705186738828
3,14,positive,36,20929,ENSG00000139269,INHBE,0.02461992253195618
3,14,positive,37,8904,ENSG00000227908,CTD-2031P19.3,0.024617227149474726
3,14,positive,38,29231,ENSG00000087510,TFAP2C,0.0246018183564757
3,14,positive,39,11431,ENSG00000118523,CTGF,0.024530271724772713
3,14,positive,40,17652,ENSG00000119922,IFIT2,0.02444478927650861
3,14,positive,41,17889,ENSG00000148841,ITPRIP,0.02419550709762141
3,14,positive,42,25279,ENSG00000140691,ARMC5,0.024154989751964142
3,14,positive,43,10303,ENSG00000078401,EDN1,0.024103669491088695
3,14,positive,44,12670,ENSG00000106404,CLDN15,0.024023150572126513
3,14,positive,45,9067,ENSG00000198780,FAM169A,0.023790885761694015
3,14,positive,46,10364,ENSG00000272168,CASC15,0.023757555115590388
3,14,positive,47,1984,ENSG00000273026,RP11-422P24.10,0.023714498217368585
3,14,positive,48,5326,ENSG00000132326,PER2,0.023704551821135067
3,14,positive,49,7691,ENSG00000169429,IL8,0.023645591942314144
3,14,positive,50,22673,ENSG00000136327,NKX2-8,0.023512629022612044
3,15,negative,1,11429,ENSG00000197594,ENPP1,-0.03608223945461217
3,15,negative,2,11953,ENSG00000006468,ETV1,-0.033075948454962256
3,15,negative,3,25908,ENSG00000154102,C16orf74,-0.031959532286091615
3,15,negative,4,22193,ENSG00000184564,SLITRK6,-0.030596340281387347
3,15,negative,5,1500,ENSG00000162650,ATXN7L2,-0.030355510876445446
3,15,negative,6,16341,ENSG00000165029,ABCA1,-0.030058882652671655
3,15,negative,7,19629,ENSG00000196611,MMP1,-0.02866328819922516
3,15,negative,8,28142,ENSG00000053747,LAMA3,-0.027704747821843224
3,15,negative,9,23444,ENSG00000179627,ZBTB42,-0.027602589810005823
3,15,negative,10,3998,ENSG00000270696,RP11-342K6.1,-0.027448579550670888
3,15,negative,11,31817,ENSG00000128342,LIF,-0.02743363461908232
3,15,negative,12,7312,ENSG00000002587,HS3ST1,-0.027319043060626578
3,15,negative,13,4185,ENSG00000115602,IL1RL1,-0.027116857450866654
3,15,negative,14,23080,ENSG00000170345,FOS,-0.026977020146731888
3,15,negative,15,1062,ENSG00000248835,AL357673.1,-0.026531442215459156
3,15,negative,16,17911,ENSG00000138166,DUSP5,-0.026400177667600565
3,15,negative,17,5287,ENSG00000188042,ARL4C,-0.026318241478126867
3,15,negative,18,17672,ENSG00000148677,ANKRD1,-0.0262816234530467
3,15,negative,19,21116,ENSG00000179941,BBS10,-0.02620227760022962
3,15,negative,20,16595,ENSG00000148346,LCN2,-0.026055705099434102
3,15,negative,21,18591,ENSG00000245573,BDNF-AS,-0.025938812163955837
3,15,negative,22,29780,ENSG00000127452,FBXL12,-0.02592298293345108
3,15,negative,23,12216,ENSG00000122678,POLM,-0.025826283129880074
3,15,negative,24,16791,ENSG00000165716,FAM69B,-0.025620730607286837
3,15,negative,25,32654,ENSG00000197381,ADARB1,-0.025427266008073768
3,15,negative,26,9635,ENSG00000113119,TMCO6,-0.025171372506207244
3,15,negative,27,2283,ENSG00000188859,FAM78B,-0.024949138229919572
3,15,negative,28,163,ENSG00000069424,KCNAB2,-0.024873559432254225
3,15,negative,29,3586,ENSG00000152689,RASGRP3,-0.024773651207827752
3,15,negative,30,11225,ENSG00000123552,USP45,-0.024657655095029738
3,15,negative,31,30309,ENSG00000267213,AC007773.2,-0.02458711596771432
3,15,negative,32,28467,ENSG00000176225,RTTN,-0.024461554771255806
3,15,negative,33,1439,ENSG00000269175,AC093157.1,-0.02439475426668097
3,15,negative,34,24431,ENSG00000184056,VPS33B,-0.024156000638590813
3,15,negative,35,6115,ENSG00000172986,GXYLT2,-0.02403828835367773
3,15,negative,36,13412,ENSG00000198814,GK,-0.02400812743634401
3,15,negative,37,7765,ENSG00000163297,ANTXR2,-0.023966724608384546
3,15,negative,38,30139,ENSG00000167487,KLHL26,-0.023897039895579186
3,15,negative,39,13009,ENSG00000240889,NDUFB2-AS1,-0.023895351793943257
3,15,negative,40,31583,ENSG00000260924,AC004463.6,-0.023856168441235972
3,15,negative,41,8885,ENSG00000164283,ESM1,-0.023821638054745357
3,15,negative,42,17540,ENSG00000156113,KCNMA1,-0.023805116327415478
3,15,negative,43,15434,ENSG00000129295,LRRC6,-0.023524077807281506
3,15,negative,44,5948,ENSG00000164086,DUSP7,-0.023392456480689633
3,15,negative,45,28432,ENSG00000197632,SERPINB2,-0.023217624805217645
3,15,negative,46,21993,ENSG00000179630,LACC1,-0.023165626129093675
3,15,negative,47,628,ENSG00000159023,EPB41,-0.023153896107450177
3,15,negative,48,16073,ENSG00000119138,KLF9,-0.023045527694086815
3,15,negative,49,11669,ENSG00000203711,C6orf99,-0.02293001637824409
3,15,negative,50,26797,ENSG00000266947,RP11-799D4.4,-0.022917651071654662
3,15,positive,1,20352,ENSG00000139055,ERP27,0.046850982505682086
3,15,positive,2,17655,ENSG00000185745,IFIT1,0.03817930784855897
3,15,positive,3,17071,ENSG00000204682,CASC10,0.033670281114723866
3,15,positive,4,18595,ENSG00000121621,KIF18A,0.03347161365654791
3,15,positive,5,7734,ENSG00000169248,CXCL11,0.03330411023039675
3,15,positive,6,11117,ENSG00000112742,TTK,0.03239535092652986
3,15,positive,7,13632,ENSG00000184083,FAM120C,0.03210644211264555
3,15,positive,8,17652,ENSG00000119922,IFIT2,0.03158271855965683
3,15,positive,9,7733,ENSG00000169245,CXCL10,0.03116501983799474
3,15,positive,10,4314,ENSG00000136689,IL1RN,0.030735077632590067
3,15,positive,11,30090,ENSG00000130304,SLC27A1,0.030593463900767417
3,15,positive,12,5072,ENSG00000115461,IGFBP5,0.030375564188242176
3,15,positive,13,29735,ENSG00000167772,ANGPTL4,0.030144425668358985
3,15,positive,14,13665,ENSG00000198205,ZXDA,0.029954611845975247
3,15,positive,15,19211,ENSG00000255468,RP11-867G23.8,0.02967489105616252
3,15,positive,16,13666,ENSG00000186767,SPIN4,0.029573180543508833
3,15,positive,17,30825,ENSG00000188293,IGFL1,0.029524902038434386
3,15,positive,18,7082,ENSG00000145113,MUC4,0.029029397476745166
3,15,positive,19,6841,ENSG00000121858,TNFSF10,0.02878826989615564
3,15,positive,20,12015,ENSG00000136244,IL6,0.028480182079671096
3,15,positive,21,20620,ENSG00000272822,RP11-302B13.5,0.028261874751574875
3,15,positive,22,27022,ENSG00000171346,KRT15,0.028084164185797376
3,15,positive,23,23816,ENSG00000104154,SLC30A4,0.028012196623654676
3,15,positive,24,21805,ENSG00000165480,SKA3,0.027455931506059194
3,15,positive,25,20194,ENSG00000159403,C1R,0.027354018985186242
3,15,positive,26,20771,ENSG00000270175,RP11-793H13.11,0.02713448197068633
3,15,positive,27,19631,ENSG00000137745,MMP13,0.02706283221451371
3,15,positive,28,13116,ENSG00000127399,LRRC61,0.026988172845745687
3,15,positive,29,711,ENSG00000116525,TRIM62,0.026982153382601577
3,15,positive,30,19695,ENSG00000204381,LAYN,0.026722180536506473
3,15,positive,31,18711,ENSG00000085117,CD82,0.02620273384600233
3,15,positive,32,8824,ENSG00000250722,SEPP1,0.026153624589551665
3,15,positive,33,7658,ENSG00000181617,FDCSP,0.026037454406512825
3,15,positive,34,18649,ENSG00000135363,LMO2,0.025965547705306534
3,15,positive,35,6298,ENSG00000178075,GRAMD1C,0.025855176881018526
3,15,positive,36,3331,ENSG00000243819,RN7SL832P,0.025821252923745933
3,15,positive,37,30945,ENSG00000225950,NTF4,0.025811907241899714
3,15,positive,38,24839,ENSG00000183044,ABAT,0.02577827449237313
3,15,positive,39,13921,ENSG00000133136,GNG5P2,0.025158759246124283
3,15,positive,40,17568,ENSG00000244733,RP11-506M13.3,0.02504842356038789
3,15,positive,41,16178,ENSG00000187764,SEMA4D,0.024875614970874947
3,15,positive,42,2777,ENSG00000117650,NEK2,0.02467150865439996
3,15,positive,43,1807,ENSG00000264207,RP11-196G18.23,0.024285056592378597
3,15,positive,44,19377,ENSG00000171631,P2RY6,0.024185524082155515
3,15,positive,45,12526,ENSG00000205413,SAMD9,0.024067406201556975
3,15,positive,46,17687,ENSG00000138160,KIF11,0.02404440235184816
3,15,positive,47,7545,ENSG00000184178,SCFD2,0.023930042507184328
3,15,positive,48,24336,ENSG00000176371,ZSCAN2,0.023893334302034334
3,15,positive,49,10493,ENSG00000235109,ZSCAN31,0.02378046504603948
3,15,positive,50,17653,ENSG00000119917,IFIT3,0.02376961390081658
3,16,negative,1,335,ENSG00000197312,DDI2,-0.03922492472627179
3,16,negative,2,5763,ENSG00000169981,ZNF35,-0.03671065447127432
3,16,negative,3,20729,ENSG00000205420,KRT6A,-0.03250250559431385
3,16,negative,4,11247,ENSG00000057657,PRDM1,-0.03220281527655257
3,16,negative,5,18276,ENSG00000132109,TRIM21,-0.03154969859697663
3,16,negative,6,1476,ENSG00000162636,FAM102B,-0.030419963048280034
3,16,negative,7,12208,ENSG00000062582,MRPS24,-0.02993305122466942
3,16,negative,8,25473,ENSG00000125144,MT1G,-0.02988874347386089
3,16,negative,9,25107,ENSG00000077238,IL4R,-0.02956493118671838
3,16,negative,10,8509,ENSG00000063438,AHRR,-0.029403760409161848
3,16,negative,11,13789,ENSG00000165259,HDX,-0.028987474959970096
3,16,negative,12,4181,ENSG00000115590,IL1R2,-0.0289739850429192
3,16,negative,13,30821,ENSG00000204866,IGFL2,-0.028328343240801933
3,16,negative,14,27966,ENSG00000262001,DLGAP1-AS2,-0.027953587442354922
3,16,negative,15,23142,ENSG00000211448,DIO2,-0.027951214061138697
3,16,negative,16,6576,ENSG00000155893,ACPL2,-0.027668614943676118
3,16,negative,17,25896,ENSG00000103196,CRISPLD2,-0.02744341553699226
3,16,negative,18,19608,ENSG00000165895,ARHGAP42,-0.027399487583006046
3,16,negative,19,5526,ENSG00000163517,HDAC11,-0.027310410204081235
3,16,negative,20,14334,ENSG00000164825,DEFB1,-0.02729066547359198
3,16,negative,21,7019,ENSG00000163347,CLDN1,-0.027158260258535107
3,16,negative,22,33,ENSG00000187634,SAMD11,-0.027051738312269254
3,16,negative,23,5164,ENSG00000116106,EPHA4,-0.02668559969710707
3,16,negative,24,27172,ENSG00000267121,CTD-2020K17.1,-0.02638452014402978
3,16,negative,25,6198,ENSG00000168386,FILIP1L,-0.026359497517667013
3,16,negative,26,866,ENSG00000228192,RP11-342M1.3,-0.026332610077263882
3,16,negative,27,16372,ENSG00000095203,EPB41L4B,-0.02631278937355567
3,16,negative,28,18505,ENSG00000260196,RP1-239B22.5,-0.02627469589269944
3,16,negative,29,4817,ENSG00000237877,AC097500.2,-0.026128556505570735
3,16,negative,30,31367,ENSG00000083828,ZNF586,-0.025903158163559703
3,16,negative,31,22325,ENSG00000255874,LINC00346,-0.025274386198368193
3,16,negative,32,16536,ENSG00000185585,OLFML2A,-0.024971822542280482
3,16,negative,33,32019,ENSG00000100311,PDGFB,-0.02486228412395986
3,16,negative,34,7698,ENSG00000163734,CXCL3,-0.024842414988377793
3,16,negative,35,13118,ENSG00000106538,RARRES2,-0.024533863032515334
3,16,negative,36,18522,ENSG00000134339,SAA2,-0.02430890216578351
3,16,negative,37,13650,ENSG00000247746,USP51,-0.024264299331958505
3,16,negative,38,11189,ENSG00000112182,BACH2,-0.02425991952510254
3,16,negative,39,12912,ENSG00000128510,CPA4,-0.023924603799867366
3,16,negative,40,16368,ENSG00000119328,FAM206A,-0.023906854391711682
3,16,negative,41,16309,ENSG00000119509,INVS,-0.02390313704508626
3,16,negative,42,30719,ENSG00000267058,RP11-15A1.3,-0.023840646815850106
3,16,negative,43,17495,ENSG00000166348,USP54,-0.023728608555881162
3,16,negative,44,30416,ENSG00000267796,LIN37,-0.023636032062899808
3,16,negative,45,17839,ENSG00000198728,LDB1,-0.0234091959874059
3,16,negative,46,14508,ENSG00000168453,HR,-0.02317481226181257
3,16,negative,47,26076,ENSG00000167703,SLC43A2,-0.023014638048777278
3,16,negative,48,19287,ENSG00000069482,GAL,-0.022900608440951757
3,16,negative,49,6447,ENSG00000179348,GATA2,-0.022893876394992678
3,16,negative,50,14677,ENSG00000156675,RAB11FIP1,-0.022833919511935717
3,16,positive,1,19926,ENSG00000250073,RP11-677M14.3,0.039735993166518865
3,16,positive,2,11354,ENSG00000196911,KPNA5,0.03936462583801075
3,16,positive,3,6037,ENSG00000168306,ACOX2,0.0352244787242105
3,16,positive,4,654,ENSG00000121769,FABP3,0.03227207073183213
3,16,positive,5,14554,ENSG00000159167,STC1,0.03160335927775578
3,16,positive,6,23019,ENSG00000165861,ZFYVE1,0.031345671760178724
3,16,positive,7,25870,ENSG00000103150,MLYCD,0.03079157100582261
3,16,positive,8,27026,ENSG00000186847,KRT14,0.030252870522981822
3,16,positive,9,17436,ENSG00000197467,COL13A1,0.02987897168446248
3,16,positive,10,17256,ENSG00000165406,MARCH8,0.029802649341140738
3,16,positive,11,25192,ENSG00000149922,TBX6,0.029483429802162165
3,16,positive,12,28422,ENSG00000171791,BCL2,0.02930530461034894
3,16,positive,13,97,ENSG00000178821,TMEM52,0.02911125528400475
3,16,positive,14,31631,ENSG00000099910,KLHL22,0.028924154582541856
3,16,positive,15,30918,ENSG00000176909,MAMSTR,0.028676116977224057
3,16,positive,16,15708,ENSG00000107165,TYRP1,0.02826617446151975
3,16,positive,17,16416,ENSG00000148225,WDR31,0.028098377308920678
3,16,positive,18,12477,ENSG00000224046,AC005076.5,0.028081227443196768
3,16,positive,19,24728,ENSG00000172382,PRSS27,0.027540994983906626
3,16,positive,20,1075,ENSG00000162396,PARS2,0.027458840791691287
3,16,positive,21,27852,ENSG00000183979,NPB,0.027456993033455734
3,16,positive,22,8160,ENSG00000109458,GAB1,0.027288436874129327
3,16,positive,23,23,ENSG00000237491,RP11-206L10.9,0.027264992898778127
3,16,positive,24,23998,ENSG00000259248,USP3-AS1,0.02653407923404529
3,16,positive,25,30139,ENSG00000167487,KLHL26,0.026393085342356345
3,16,positive,26,13563,ENSG00000049769,PPP1R3F,0.026344247235869266
3,16,positive,27,512,ENSG00000001460,STPG1,0.02610668900132126
3,16,positive,28,32524,ENSG00000272991,AF129408.17,0.026029618063238887
3,16,positive,29,6969,ENSG00000244405,ETV5,0.02577954667685666
3,16,positive,30,19971,ENSG00000150455,TIRAP,0.025636985173032614
3,16,positive,31,1466,ENSG00000162631,NTNG1,0.025610616034805134
3,16,positive,32,12197,ENSG00000136197,C7orf25,0.025591527030763807
3,16,positive,33,17416,ENSG00000122912,SLC25A16,0.02555538048131615
3,16,positive,34,2547,ENSG00000272579,RP11-101E13.5,0.025416431491689588
3,16,positive,35,24299,ENSG00000188659,FAM154B,0.02526993303342929
3,16,positive,36,18711,ENSG00000085117,CD82,0.025204212087899386
3,16,positive,37,11953,ENSG00000006468,ETV1,0.025117838118781124
3,16,positive,38,1154,ENSG00000203965,EFCAB7,0.02501424377916716
3,16,positive,39,19476,ENSG00000118369,USP35,0.024761059971565653
3,16,positive,40,31253,ENSG00000095752,IL11,0.02471869462513327
3,16,positive,41,172,ENSG00000158292,GPR153,0.024640729916731344
3,16,positive,42,31593,ENSG00000093009,CDC45,0.02461940504422241
3,16,positive,43,24418,ENSG00000259736,RP11-387D10.2,0.024534358468202525
3,16,positive,44,21797,ENSG00000165475,CRYL1,0.02448696544737075
3,16,positive,45,22458,ENSG00000165795,NDRG2,0.024456962257248256
3,16,positive,46,21163,ENSG00000179104,TMTC2,0.024325928369628137
3,16,positive,47,10877,ENSG00000137171,KLC4,0.024322970148289883
3,16,positive,48,2717,ENSG00000136653,RASSF5,0.02409796186433482
3,16,positive,49,27068,ENSG00000184451,CCR10,0.024034580601450934
3,16,positive,50,16831,ENSG00000184709,LRRC26,0.024030672931838547
3,17,negative,1,816,ENSG00000116990,MYCL,-0.037589114403039504
3,17,negative,2,19382,ENSG00000054965,FAM168A,-0.03463105543711751
3,17,negative,3,6732,ENSG00000197415,VEPH1,-0.03432632896681217
3,17,negative,4,10312,ENSG00000124523,SIRT5,-0.031815354643345076
3,17,negative,5,5123,ENSG00000272644,RP11-33O4.1,-0.03139479299759305
3,17,negative,6,4833,ENSG00000204262,COL5A2,-0.03075390890876837
3,17,negative,7,24696,ENSG00000182685,BRICD5,-0.030434066897924678
3,17,negative,8,24383,ENSG00000261441,RP11-217B1.2,-0.030323292471485526
3,17,negative,9,12006,ENSG00000105866,SP4,-0.030037180579332495
3,17,negative,10,24983,ENSG00000170537,TMC7,-0.029723498555117155
3,17,negative,11,20861,ENSG00000185664,PMEL,-0.029399596161921917
3,17,negative,12,9812,ENSG00000211445,GPX3,-0.02901081893001473
3,17,negative,13,19613,ENSG00000110318,KIAA1377,-0.02824397913339473
3,17,negative,14,7571,ENSG00000109255,NMU,-0.0281284454829821
3,17,negative,15,15247,ENSG00000164932,CTHRC1,-0.026700461812537962
3,17,negative,16,18006,ENSG00000226864,ATE1-AS1,-0.0266344059019764
3,17,negative,17,17373,ENSG00000151150,ANK3,-0.026269792853553964
3,17,negative,18,2252,ENSG00000239887,C1orf226,-0.025987498736784763
3,17,negative,19,30438,ENSG00000161277,THAP8,-0.0258276915767461
3,17,negative,20,5715,ENSG00000182606,TRAK1,-0.025477078608144566
3,17,negative,21,3412,ENSG00000143878,RHOB,-0.025359516399394513
3,17,negative,22,33,ENSG00000187634,SAMD11,-0.025290769730124424
3,17,negative,23,17958,ENSG00000165868,HSPA12A,-0.025271576208665793
3,17,negative,24,14916,ENSG00000169085,C8orf46,-0.025067241358557098
3,17,negative,25,30561,ENSG00000130755,GMFG,-0.024827761313181006
3,17,negative,26,24061,ENSG00000259673,IQCH-AS1,-0.024793571330778724
3,17,negative,27,17797,ENSG00000099194,SCD,-0.024484011534440304
3,17,negative,28,10259,ENSG00000188428,BLOC1S5,-0.024470166381066163
3,17,negative,29,9097,ENSG00000250802,ZBED3-AS1,-0.024455926324711698
3,17,negative,30,25511,ENSG00000102996,MMP15,-0.02433669559767517
3,17,negative,31,30036,ENSG00000127528,KLF2,-0.02408560320360834
3,17,negative,32,3281,ENSG00000151692,RNF144A,-0.024068728114023302
3,17,negative,33,8182,ENSG00000151611,MMAA,-0.02402847860912257
3,17,negative,34,15489,ENSG00000184489,PTP4A3,-0.023985687737792825
3,17,negative,35,13159,ENSG00000239911,PRKAG2-AS1,-0.023922498336038097
3,17,negative,36,23731,ENSG00000137877,SPTBN5,-0.0238930443902493
3,17,negative,37,24763,ENSG00000085644,ZNF213,-0.023835699196183422
3,17,negative,38,26378,ENSG00000273290,CTC-297N7.8,-0.02381223437521242
3,17,negative,39,19654,ENSG00000261098,RP11-819C21.1,-0.023721258617026654
3,17,negative,40,30670,ENSG00000204957,AC006486.1,-0.023634879255991486
3,17,negative,41,21076,ENSG00000127324,TSPAN8,-0.02362952258351691
3,17,negative,42,30462,ENSG00000197808,ZNF461,-0.02362037270062118
3,17,negative,43,21325,ENSG00000257327,RP11-650K20.3,-0.02347496406810201
3,17,negative,44,30647,ENSG00000105388,CEACAM5,-0.0233945395817804
3,17,negative,45,5669,ENSG00000270194,RP11-259K5.2,-0.023287485636007344
3,17,negative,46,15813,ENSG00000241043,GVQW1,-0.023170908181253353
3,17,negative,47,12696,ENSG00000222011,FAM185A,-0.023083730465005208
3,17,negative,48,16846,ENSG00000198113,TOR4A,-0.02293815739893806
3,17,negative,49,276,ENSG00000028137,TNFRSF1B,-0.0229107940256148
3,17,negative,50,30407,ENSG00000226510,UPK1A-AS1,-0.022907940142144433
3,17,positive,1,4576,ENSG00000153234,NR4A2,0.038414431489795335
3,17,positive,2,25473,ENSG00000125144,MT1G,0.03679238746748289
3,17,positive,3,11237,ENSG00000085382,HACE1,0.034651360984883126
3,17,positive,4,13850,ENSG00000158301,GPRASP2,0.032911326262896654
3,17,positive,5,26315,ENSG00000179111,HES7,0.031577836287691556
3,17,positive,6,25474,ENSG00000205358,MT1H,0.03127839224525032
3,17,positive,7,7691,ENSG00000169429,IL8,0.030856083258836542
3,17,positive,8,14554,ENSG00000159167,STC1,0.03069948542585681
3,17,positive,9,15739,ENSG00000147874,HAUS6,0.029985663489144058
3,17,positive,10,19743,ENSG00000166741,NNMT,0.029576289583315724
3,17,positive,11,32542,ENSG00000183486,MX2,0.029020853360925955
3,17,positive,12,1943,ENSG00000163216,SPRR2D,0.028731200673665542
