cell_line,outer_fold,component,observed_score,predicted_score,explained_variance_ratio,observed_test_response_used_for_fit
NCIH2347_LUNG,0,15,-2.0066765998491727,-1.8339497345792322,0.019137768275404216,False
NCIH2347_LUNG,0,16,3.261781003999046,2.470849160124039,0.01840862265956599,False
NCIH2347_LUNG,0,17,0.3206784546157272,1.6970881069688382,0.016926046455329198,False
NCIH2347_LUNG,0,18,-1.6961778896507724,0.47531076638383696,0.016361539588049298,False
NCIH2347_LUNG,0,19,-1.456765010207241,-0.03529471590105819,0.01607243223060492,False
NCIH2347_LUNG,0,20,-0.0811383086938069,0.701701192531178,0.015388815828567983,False
NCIH23_LUNG,0,1,6.560685086907473,2.7462031551921107,0.05553688946113453,False
NCIH23_LUNG,0,2,-0.17408041083757952,-1.0111071208350986,0.03903005911200724,False
NCIH23_LUNG,0,3,-0.42409777032687457,-0.12116551770780849,0.03578663602466285,False
NCIH23_LUNG,0,4,-0.3628646594349352,0.5420076292463935,0.03214305828721827,False
NCIH23_LUNG,0,5,-0.09737363172825952,-0.13309858233946853,0.02958947463965877,False
NCIH23_LUNG,0,6,-2.4478991485514814,-1.137464211353713,0.02933470580615556,False
NCIH23_LUNG,0,7,-3.544215460757957,-0.6289582188356374,0.023540764245296095,False
NCIH23_LUNG,0,8,-0.2529290071211717,1.5226157737365458,0.02278223756126588,False
NCIH23_LUNG,0,9,2.400360700337258,-0.014714707412685471,0.022171650152042307,False
NCIH23_LUNG,0,10,1.4446313525650043,1.5114892577396772,0.021498362504201927,False
NCIH23_LUNG,0,11,0.20203842269701267,0.32306616365785645,0.021005602085431934,False
NCIH23_LUNG,0,12,0.191545125006939,0.7057200375950082,0.020861858260621872,False
NCIH23_LUNG,0,13,-0.45770551320116976,-0.14486842257180338,0.020018410335138008,False
NCIH23_LUNG,0,14,-0.3370794201058799,0.9746503092018106,0.019644318307884757,False
